X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,Y
793,1297,31,3,299,2,4,9,8,3,1629,16,17,92,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,2656,2,2173,4,5616,2,347,5,1,917,223,9752,695,6,3,278,100,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,86,25,37,1,446,2241,2228,826,5,134,2114,122,2,13,9,8,3,234,43,2,1977,169,5,1,69,9,8,567,26,1,126,48,197,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,1,109,5,2936,95,361,529,3776,3821,45,1,5206,1083,10,1,127,175,2,7529,64,16331,10204,104,1,43,2,15,375,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,726,2,6291,109,30,1115,4,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1085,338,5,6403,24,1,377,490,473,454,12,71,518,12,302,2,140,20,8448,4491,69,6,1544,5114,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,275,180,30,562,50,10229,7,3,137,1479,52,3,78,521,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,54,516,996,2,4076,223,19,59,6,570,19,43,2,4343,393,68,1825,1338,10,909,1554,2,4,4429,62,476,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2827,2,1619,14,11,1712,10022,233,1299,6,255,1,15250,30,17,172,2,99,17401,1,78,1849,5,1,4360,10,3,1033,11,2729,84,8584,263,38,17508,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
879,3191,8043,1968,51,132,2,51,107,2,51,215,2,51,228,2,51,781,2,51,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,111,1162,3121,3616,16,17,169,21,61,2353,30,1869,7870,3620,24,1,2138,4,119,22,6854,2894,28,17,73,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,14226,482,33,128,2,710,12681,5,759,6668,29,168,4,163,156,72,11940,7649,1,5385,5,612,2650,107,119,2,17,295,7,132,2,4,5355,6,62,474,654,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,1097,4152,3,14603,4203,15,118,1666,14068,2,4,111,90,19,753,10,134,1069,5,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531,2,70,23,1487,2,6,113,17,7505,4,4099,58,24,1,127,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4816,8823,26,3,4739,48,86,37,129,478,6,1332,13,119,31,1,4993,4,1593,6,268,106,19,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,601,542,5338,10,3513,8,325,5276,2,17,1242,31,4968,631,6,323,4,7,365,39,10,1,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,25,498,3,9803,3640,13,1,1098,7,1494,2,57,320,35,1,1593,15092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,7,45,1043,91,98,16,16693,24,3,2528,5,1892,1024,8063,2,4821,47,1,148,146,2,4,198,3,10067,8725,6,1,258,18399,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,12,3,1727,2,17064,3362,2,2070,7061,1449,3,269,17837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12826,7,864,4,2258,2250,2,2807,4589,6,139,18,771,4,558,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,137,843,5,4316,4,78,68,12638,13,45,1207,4316,9,7,190,10,17,6866,19,4115,7,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,214,1355,30,20,2143,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,60,1272,6044,6,1,43,4,120,48,255,9,35,6913,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3768,1008,96,4,2300,93,3902,18,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,3631,1,8700,15999,5,320,5,290,575,15,2208,2677,5,1935,4,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,76,3159,37,23,74,8316,26,2022,122,4,15728,2,40,21,130,3,16682,5,539,325,2,17,7,76,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,1179,58,11,475,6,1215,2675,15,8781,2,99,9,3571,3,487,175,5,1,3018,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,3419,529,4,184,1185,6303,1270,463,88,1,8804,5,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2326,624,12,1,259,334,29,2,1,1446,48,3800,3559,270,8655,1,784,5,1172,125,9714,10,3,69,11,932,2964,31,117,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1581,53,23,1342,94,736,16,1022,9,53,2607,26,1714,3,158,51,504,15,3,728,242,2,4,26,1275,19,1032,143,5,926,261,62,776,507,7368,4,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,3184,4,3,240,2,4,3,137,69,16,1,192,126,6,113,45,3,6479,7,28,81,65,8,25,919,1,219,1780,8542,17977,8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,35,472,2,13,19,179,7,10,1,209,329,2967,4,63,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,487,2,1579,217,58,974,47,24,1,224,5976,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3820,7,26,55,1083,3,472,14,2,13,19,2620,3,1076,322,2684,4,3651,5,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5415,801,7,137,10,38,507,13,80,13459,1,230,35,38,3230,149,2,12,46,29,742,5,294,4,51,1109,16,415,10,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,3,4028,5,352,2,6400,3885,6830,34,1,8436,2,259,334,785,8671,1,4790,780,8979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3165,1803,2,2492,169,9,7,1881,5,19,115,2906,5,1,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,8,3,1039,295,7043,8764,15,8984,2,184,49,12,1407,6,1973,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,20,124,43,2,13,3,1596,157,2,703,215,4,16585,645,6785,73,49,3,1875,253,16665,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,22,202,6,22,5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5382,5579,4,1367,10056,70,62,5,72,87,90,10,72,4948,1554,2,13,70,23,22,7454,3261,806,94,16188,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
313,11,31,6,70,15,5499,4,4189,2,4,313,11,31,6,70,15,5499,8,15556,2,3035,4854,4,102,1038,11439,1891,2,164,71,4,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,350,2347,7,45,9,7,3,715,2,1691,855,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,155,8,12627,733,2,3,18,11,3349,15,3,148,273,10,20,298,652,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,5,3090,8,90,4,5,2227,101,10,1057,60,22,3374,26,4636,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2433,29,6525,436,2,4,9,8,44,1911,834,6,22,3,170,13,9,8,221,9300,169,5,110,2405,116,26,555,2357,4,4571,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,7,1679,6,45,27,9756,29,1,441,8,5764,7651,11,79,413,48,79,29,24,1,18194,5,233,722,2,13,79,37,55,336,48,75,197,33,233,290,4,11,59,7,3,3789,4,1524,18460,55,326,106,124,21,29,0,0,0,1
2602,5442,8,10946,180,15586,15272,3447,31,129,13,92,16,19,12096,5,2488,1943,6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3334,12839,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,21,61,133,442,1,9796,1595,4,2830,6171,5,1,6979,21,188,133,3,11711,21,10,1,556,295,11,7,3,324,1781,199,784,4,3,43,11,7,1185,94,21,60,376,113,2379,394,0,0,0,0,0,0,0,0,0,0,0,0,1
46,29,12,118,2202,12,997,2,13,205,2,9,969,150,10,1,3752,5,217,1385,2,4,9,8,3,776,1482,6,1,2201,5,3,332,11,111,4300,24,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,63,98,170,15,3,803,418,5,563,4,1038,6373,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,8,77,1249,6,73,9,1320,12,2697,2,4,77,717,6,73,9,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
509,3,388,2,40,734,412,873,2,1953,5,1,1002,1493,321,50,26,1686,15,3,4138,2,40,25,78,1165,2,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16062,2317,3,2855,1232,2132,10,17,2264,643,52,1,2830,2307,5,1,13765,3620,5,4098,8,16096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,51,14093,5,19,628,59,2,2067,7,20,718,4,2836,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,5,967,7,3,302,4,1836,204,58,15,3,776,12343,5,11692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2131,53,1767,1,1671,5,3,127,200,4,19,5987,4,14592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7338,6886,4,1183,2,401,126,29,715,6,121,33,99,21,1218,16,1,43,6,133,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,7,1,9011,18098,11,57,957,1,643,4,1935,5,17,4811,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2947,672,12172,87,171,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4813,764,1,7162,4,4863,18523,4,2574,5,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,300,39,667,9,7,28,136,2988,10,3,100,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,1987,1402,36,1,69,2,13,9,8,321,15,3,211,5,2895,656,658,12,63,12,62,78,776,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
681,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,9,8,49,169,17,442,155,31,202,1,1243,5,62,5,1,366,14,670,10,1190,13,2171,2,2377,11,108,7,23,36,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2287,2,63,383,2,138,2531,58,15,874,14345,5,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,7,306,1,54,132,21,188,153,37,15,3,180,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,78,71,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,2391,8,14,7,2,7015,77,2,3,4042,4,3,5362,13,203,1842,2,3,137,827,6717,52,3,3723,507,2,7,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1743,43,11,2029,1,2581,2813,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,87,2,54,2232,116,5,1963,2561,8,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,31,74,1432,6,1,127,171,1741,4,787,2,1,69,79,28,233,1458,155,124,5454,1101,6,2008,24,1,3238,9425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1981,268,990,60,371,3,489,121,33,126,75,70,23,108,251,6,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,151,5,3718,14,11,60,447,263,21,3,1430,8330,42,13788,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,15945,4,38,1991,387,270,38,2022,275,35,1715,1069,4,4475,8765,7,12,56,132,12,9,448,37,74,16,114,6,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,86,25,1107,313,11,1011,456,25,419,57,3811,481,53,13,75,60,183,406,22,6159,2,4,3215,6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,282,4,132,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3880,7,3,1051,2,71,4,51,1583,954,2,922,13,3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1169,2,649,4648,180,2,10,89,347,24,139,1729,5,1,153,13308,1044,37,72,262,289,35,6774,6564,651,2,257,3879,184,147,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,7415,17,90,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,21,130,2748,4,92,9,2,42,1794,42,7153,26,1,14,2,21,188,119,158,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,29,77,206,5,2142,1935,6,276,27,9345,6,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,5594,2,1227,14535,31,3,211,6,719,4,252,2212,6,37,55,411,15089,102,1189,4003,252,448,37,3,78,369,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,345,2,285,4,1619,204,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5422,391,66,385,7561,4,2447,728,1705,5577,12923,13410,73,3,506,378,33,8137,1,436,15,429,4,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,412,5613,2,2109,765,1358,15,38,373,2906,5,217,3752,4,15079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,2,3775,10,1,5325,200,272,11,6213,19,349,26,4552,6,1,6477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,20,272,2,1,18,587,21,10491,4,87,5,36,2,9,13538,76,4305,135,1832,3,3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,186,4,132,6,113,6512,4,102,8909,24,1,1692,34,82,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,364,23,5645,76,2241,4,9,8,25,1198,6,9,8,698,3,6474,269,9723,795,5,45,83,3,741,3,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,734,7893,1065,13,970,2,14047,121,33,3,981,39,16402,15,152,5605,2,65,357,20,4026,6,38,115,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6381,1,7197,5,2579,12919,4,385,15929,2,1,122,5,16434,2,659,57,1,10429,244,5,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2271,86,25,133,20,6249,16,1022,2,13,9,1642,19,490,18,5045,28,3,10715,5,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,14,8,1374,370,2,27,5911,11,79,37,3,117,69,6,193,216,79,908,1107,36,1,819,15112,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4051,7,194,16,45,9,53,2,4,1394,16,45,9,53,23,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,19,87,1335,24,12,9,346,1,434,9772,156,1,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,431,2,401,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2649,4139,4,681,352,287,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,623,121,33,3,983,3456,11,98,15825,10,6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1487,47,5,1,51,379,15,1534,757,12258,5,9240,2992,15,3,10453,5,1853,16,102,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2153,5132,5527,31,863,38,2628,242,4,6490,9,6,3,14279,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3361,2741,2,3,90,5,6844,600,6932,2,9,7,2442,4,376,5668,3,1871,4,4107,6707,2898,5,1,507,11,1784,361,1542,5191,31,974,10,1,2338,5,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,9965,26,30,1458,174,2,17,4538,292,155,124,461,31,77,2387,4,1793,6,2731,12,1923,50,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,133,62,474,975,138,7399,4,3,1020,3006,5,8869,11,181,97,23,1126,16253,4,22,5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,17,14,61,22,1475,2,19,3390,29,1046,4,3376,7880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1368,2,1250,4,3271,167,6,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1668,424,5,6919,6467,198,24,6351,164,1087,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1141,8,165,7088,183,12,56,12,102,90,15,3786,10,6005,8,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13892,512,18,1626,28,3,569,21,182,23,387,161,2,3162,3,5013,6,299,4959,1588,6,430,24,1,171,2,4,587,21,2439,35,128,1027,6,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1056,2,1177,5,3732,82,11,1848,4851,4,2958,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1150,31,2003,6404,38,1545,4,15499,19,2910,2,16073,3,9236,4,495,449,2081,30,10110,5311,2,42,20,3325,4706,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,660,7,105,177,392,4,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,13,1,54,7398,12140,111,371,17,7353,13,1563,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,19,118,4209,837,25,1,254,5,89,7,2210,8,152,4647,1612,2210,8,372,8,1935,60,1342,21,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
